شماره کارت,شناسه دستگاه ATM,زمان,تاریخ
6221061000001514,374328,150819,1397/10/03
6221061000000733,374328,153058,1397/10/03
6274120000004029,374328,161755,1397/10/03
6219867000002789,374328,164359,1397/10/03
6221066000002510,374328,172917,1397/10/03
5028066000001921,374328,175347,1397/10/03
6274120000004016,374328,185758,1397/10/03
5028062000003261,374328,192349,1397/10/03
6037701000002626,374328,202133,1397/10/03
5041723000000038,374328,204227,1397/10/03
5057850000004034,374328,020747,1397/10/03
6104333000003850,374328,214008,1397/10/03
6037990000003654,374328,221023,1397/10/03
6395990000001135,374328,022247,1397/10/03
6037690000100736,374328,230426,1397/10/03
5054160000102318,374328,232627,1397/10/03
6219860000103455,374328,032455,1397/10/03
6221064000001587,374328,034125,1397/10/03
6395999000003862,374328,044030,1397/10/03
6037705000000453,374328,051045,1397/10/03
6037693000000995,374328,061553,1397/10/03
5892102000003595,374328,064557,1397/10/03
6037996000000752,374328,074821,1397/10/03
5028067000000451,374328,081422,1397/10/03
6280232000003903,374328,091442,1397/10/03
6219869000000382,374328,093654,1397/10/03
6037997000002650,374328,094825,1397/10/03
5028062000001145,374425,104850,1397/10/11
6037695000003028,374425,011114,1397/10/11
6369490000004114,374425,111329,1397/10/11
6395991000003544,374425,121013,1397/10/11
5057850000106396,374425,123301,1397/10/11
5029380000103787,374425,132917,1397/10/11
6274880000102883,374425,140508,1397/10/11
6221065000001660,374425,150819,1397/10/11
6221065000000442,374425,153058,1397/10/11
6280238000002710,374425,161755,1397/10/11
6221061000003622,374425,164359,1397/10/11
6280233000002872,374425,172917,1397/10/11
5029080000104135,374425,175347,1397/10/11
6274120000004142,374425,185758,1397/10/11
5041721000001640,374425,192349,1397/10/11
6104330000003677,374425,202133,1397/10/04
5892105000001000,374425,204227,1397/10/04
6037692000002339,374425,020747,1397/10/04
6221060000103485,374425,214008,1397/10/04
6037993000003755,374425,221023,1397/10/04
5028064000002088,374425,022310,1397/10/04
6037990000102467,374425,230426,1397/10/04
5892109000000106,374425,232627,1397/10/04
6219865000002619,374425,032455,1397/10/04
6276480000099355,374425,034125,1397/10/04
5028060000099036,374425,044043,1397/10/04
6104336000001422,374425,051045,1397/10/04
6037997000002130,374425,061553,1397/10/04
6037707000003098,374425,064557,1397/10/04
6219860000099015,374425,074821,1397/10/04
5029380000004006,374425,081422,1397/10/04
6369490000004010,374425,091442,1397/10/04
6221062000003123,374425,093654,1397/10/04
6219866000000946,374425,094825,1397/10/04
5029380000104091,374522,104850,1397/10/03
6037700000101565,374522,011114,1397/10/03
6395994000000077,374522,111329,1397/10/03
6395997000002471,374522,121013,1397/10/03
6037698000000525,374522,123301,1397/10/03
5054160000103181,374522,132917,1397/10/03
6280230000099189,374522,140508,1397/10/03
6276480000106517,374522,150819,1397/10/03
6276480000105033,374522,153058,1397/10/03
6362140000004038,374522,161755,1397/10/03
6274120000004180,374522,164359,1397/10/03
6369490000004156,374522,172917,1397/10/03
5057850000004095,374522,175347,1397/10/03
6362140000004022,374522,185758,1397/10/03
5057850000004012,374522,192349,1397/10/03
6104333000002387,374522,202133,1397/10/05
5894630000104519,374522,204227,1397/10/05
6037997000002942,374522,020747,1397/10/05
6221064000002210,374522,214008,1397/10/05
6104339000000983,374522,221023,1397/10/05
5028068000002369,374522,022310,1397/10/05
6037994000003009,374522,230426,1397/10/05
6037690000105509,374522,232627,1397/10/05
6274120000004015,374522,032455,1397/10/05
6280230000103587,374522,034125,1397/10/05
5028061000003297,374522,044043,1397/10/05
6221067000000810,374522,051045,1397/10/05
6037998000002222,374522,061553,1397/10/05
6104337000002864,374522,064557,1397/10/05
6219864000002255,374522,074821,1397/10/05
5057850000004111,374522,081422,1397/10/05
6369490000004133,374522,091442,1397/10/05
6274120000101025,374522,093654,1397/10/05
6274120000004146,374522,094825,1397/10/05
5054160000103394,374619,104850,1397/10/06
6104330000000469,374619,011114,1397/10/06
6395999000003555,374619,111329,1397/10/06
5029380000004140,374619,121049,1397/10/06
6037703000000188,374619,123301,1397/10/06
5892109000001057,374619,132917,1397/10/06
6362140000102374,374619,140508,1397/10/06
6280231000003279,374619,150819,1397/10/06
6280231000001023,374619,153058,1397/10/06
6393460000100408,374619,161755,1397/10/06
6277600000104168,374619,164359,1397/10/06
5028060000002250,374619,172922,1397/10/06
5057850000004198,374619,175347,1397/10/06
6362140000004119,374619,185758,1397/10/06
5894630000100805,374619,192349,1397/10/06
6221060000101585,374619,202133,1397/10/06
6037709000002190,374619,204227,1397/10/06
6219866000001920,374619,020747,1397/10/06
6276480000100266,374619,214008,1397/10/06
6219861000003676,374619,221023,1397/10/06
5057850000004039,374619,022310,1397/10/06
6104339000002894,374619,230426,1397/10/06
6037990000106634,374619,232627,1397/10/06
6274120000004142,374619,032455,1397/10/06
6362140000106286,374619,034125,1397/10/06
5029380000004199,374619,044043,1397/10/06
6280234000001785,374619,051045,1397/10/06
6219866000000909,374619,061553,1397/10/06
6221068000002852,374619,064557,1397/10/06
6273810000105305,374619,074821,1397/10/06
5057850000103418,374619,081422,1397/10/06
6395995000002246,374619,091442,1397/10/06
6279610000101312,374619,093654,1397/10/06
6362140000004128,374619,094825,1397/10/06
5892109000001284,374716,104850,1397/10/07
6104332000002886,374716,011114,1397/10/07
5029380000004107,374716,111353,1397/10/07
5892103000003972,374716,121049,1397/10/07
6104330000104672,374716,123301,1397/10/07
6037690000106653,374716,132917,1397/10/07
6369490000004076,374716,140508,1397/10/07
6367950000104915,374716,150819,1397/10/07
6367950000102859,374716,153058,1397/10/07
6393466000001368,374716,161755,1397/10/07
6362140000004155,374716,164359,1397/10/07
5028061000001510,374716,172922,1397/10/07
6037696000002745,374716,175347,1397/10/07
6393465000003260,374716,185758,1397/10/07
6037691000003141,374716,192349,1397/10/07
6221064000000814,374716,202133,1397/10/07
6037992000003162,374716,204227,1397/10/07
6274120000004151,374716,020747,1397/10/07
6280230000104287,374716,214008,1397/10/07
6273530000103286,374716,221023,1397/10/07
5057850000004145,374716,022310,1397/10/07
6219863000000073,374716,230426,1397/10/07
6037995000002556,374716,232627,1397/10/07
6362140000004018,374716,032455,1397/10/07
6369490000004099,374716,034125,1397/10/07
5041729000002645,374716,044043,1397/10/07
6369490000004166,374716,051045,1397/10/07
6219867000001680,374716,061553,1397/10/07
6280236000003066,374716,064557,1397/10/07
6274120000004112,374716,074821,1397/10/07
6037697000001817,374716,081422,1397/10/07
6396070000106878,374716,091442,1397/10/07
6362140000004168,374716,093743,1397/10/07
6393700000106974,374716,094825,1397/10/07
6037691000000107,374813,104850,1397/10/08
6221060000002126,374813,011114,1397/10/08
5892101000003891,374813,111353,1397/10/08
6037708000003403,374813,121049,1397/10/08
6104334000002409,374813,123301,1397/10/08
6037991000000726,374813,132917,1397/10/08
6395992000002414,374813,140508,1397/10/08
6369490000004126,374813,150819,1397/10/08
6369490000004118,374813,153058,1397/10/08
5028060000101452,374813,161928,1397/10/08
6369490000004010,374813,164359,1397/10/08
5029380000004192,374813,172922,1397/10/08
6037701000001003,374813,175347,1397/10/08
6393700000103850,374813,185758,1397/10/08
6037992000000682,374813,192349,1397/10/08
6274880000106160,374813,202133,1397/10/08
6104338000002444,374813,204227,1397/10/08
6362140000004137,374813,020747,1397/10/08
6367950000099331,374813,214008,1397/10/08
6274120000004048,374813,221023,1397/10/08
6037693000002730,374813,022310,1397/10/08
6273530000106616,374813,230426,1397/10/08
6219860000001110,374813,232627,1397/10/08
6362140000004116,374813,032455,1397/10/08
6395993000001523,374813,034125,1397/10/08
5892108000001487,374813,044043,1397/10/08
5028067000001549,374813,051138,1397/10/08
6274120000004146,374813,061553,1397/10/08
6369490000102737,374813,064557,1397/10/08
6362140000004002,374813,074821,1397/10/08
6037702000001820,374813,081422,1397/10/08
5028068000001722,374813,091450,1397/10/08
6369490000004028,374813,093743,1397/10/08
5028060000001122,374813,094829,1397/10/08
6037991000000790,374910,104850,1397/10/09
6221063000002248,374910,011114,1397/10/09
6037707000000623,374910,111353,1397/10/09
6104338000000735,374910,121049,1397/10/09
6221061000001046,374910,123301,1397/10/09
6037995000003542,374910,132917,1397/10/09
6395998000001414,374910,140508,1397/10/09
6395994000003363,374910,150819,1397/10/09
6395994000001606,374910,153058,1397/10/09
5028062000001145,374910,161928,1397/10/09
6395990000003303,374910,164359,1397/10/09
5041726000001147,374910,172922,1397/10/09
6104330000003473,374910,175347,1397/10/09
5028064000000057,374910,185803,1397/10/09
6037996000003802,374910,192349,1397/10/09
6280230000102053,374910,202133,1397/10/09
6219860000105991,374910,204227,1397/10/09
6395990000000553,374910,020747,1397/10/09
6369490000004099,374910,214008,1397/10/09
6280239000001431,374910,221023,1397/10/09
6037699000000606,374910,022310,1397/10/09
6274120000004053,374910,230426,1397/10/09
6219864000000293,374910,232627,1397/10/09
6393465000002824,374910,032455,1397/10/09
6395999000001196,374910,034125,1397/10/09
6037690000101508,374910,044043,1397/10/09
5029380000004017,374910,051138,1397/10/09
6274120000004175,374910,061553,1397/10/09
5028067000000648,374910,064600,1397/10/09
6362140000004103,374910,074821,1397/10/09
6104330000101440,374910,081422,1397/10/09
5029380000004045,374910,091450,1397/10/09
6395990000103005,374910,093743,1397/10/09
5028060000106811,374910,094829,1397/10/09
6037995000003562,375007,104850,1397/10/10
6274880000099863,375007,011114,1397/10/10
6104337000001742,375007,111353,1397/10/10
6221069000001082,375007,121049,1397/10/10
6221065000000717,375007,123301,1397/10/10
6219860000002091,375007,132917,1397/10/10
5029380000004066,375007,140517,1397/10/10
6396070000102139,375007,150819,1397/10/10
6396070000100530,375007,153058,1397/10/10
5029380000104094,375007,161928,1397/10/10
6395995000002673,375007,164359,1397/10/10
5892106000003409,375007,172922,1397/10/10
6104333000001149,375007,175347,1397/10/10
5057850000004035,375007,185803,1397/10/10
6219860000102666,375007,192349,1397/10/10
6362140000104555,375007,202133,1397/10/10
6221069000003051,375007,204227,1397/10/10
5029380000004113,375007,020803,1397/10/10
6395993000002500,375007,214008,1397/10/10
6362140000004058,375007,221023,1397/10/10
6037999000001178,375007,022310,1397/10/10
6281570000100984,375007,230426,1397/10/10
6273810000102822,375007,232627,1397/10/10
6393700000103167,375007,032455,1397/10/10
5028063000001025,375007,034205,1397/10/10
6037990000103048,375007,044043,1397/10/10
5057850000004123,375007,051138,1397/10/10
6362140000004128,375007,061553,1397/10/10
5029380000004006,375007,064600,1397/10/10
6393464000000405,375007,074821,1397/10/10
6104334000000259,375007,081422,1397/10/10
5057850000004141,375007,091450,1397/10/10
6395996000002129,375007,093743,1397/10/10
5029380000004182,375007,094829,1397/10/10
6219860000002934,375104,104850,1397/10/01
6280230000001917,375104,011114,1397/10/01
6221068000001438,375104,111353,1397/10/01
6280237000002859,375104,121049,1397/10/01
6276480000105585,375104,123301,1397/10/01
6219864000001083,375104,132917,1397/10/01
5892100000003639,375104,140517,1397/10/01
5028064000001343,375104,150821,1397/10/01
5029380000004088,375104,153108,1397/10/01
5054160000103409,375104,161928,1397/10/01
5028065000000056,375104,164410,1397/10/01
6037690000002746,375104,172922,1397/10/01
6221060000100310,375104,175347,1397/10/01
6037692000003606,375104,185803,1397/10/01
6219865000001528,375104,192349,1397/10/01
6369490000004094,375104,202133,1397/10/01
6274120000004027,375104,204227,1397/10/01
5892103000000182,375104,020803,1397/10/01
6395999000002170,375104,214008,1397/10/01
6393460000106242,375104,221023,1397/10/01
6104331000002425,375104,022310,1397/10/01
6362140000004067,375104,230426,1397/10/01
6274120000004096,375104,232627,1397/10/01
5029380000004066,375104,032543,1397/10/01
5057850000004024,375104,034205,1397/10/01
6037994000003160,375104,044043,1397/10/01
5057850000105321,375104,051138,1397/10/01
6362140000004154,375104,061553,1397/10/01
5057850000004122,375104,064600,1397/10/01
6393470000106098,375104,074821,1397/10/01
6221060000106007,375104,081422,1397/10/01
5058010000104143,375104,091450,1397/10/01
5028064000002675,375104,093743,1397/10/01
5041723000003684,375104,094829,1397/10/01
6219864000001286,375201,104850,1397/10/02
6362140000004196,375201,011114,1397/10/02
6280236000001182,375201,111353,1397/10/02
6393460000000447,375201,121049,1397/10/02
6280231000002067,375201,123301,1397/10/02
6273810000103809,375201,132917,1397/10/02
6037704000003484,375201,140517,1397/10/02
5057850000004037,375201,150821,1397/10/02
5892101000000563,375201,153108,1397/10/02
5892109000001284,375201,161928,1397/10/02
5028069000000819,375201,164410,1397/10/02
6037990000003654,375201,172922,1397/10/02
6221064000000237,375201,175347,1397/10/02
6037998000000693,375201,185803,1397/10/02
6274120000004013,375201,192349,1397/10/02
6395993000000933,375201,202133,1397/10/02
6280238000002243,375201,204227,1397/10/02
6037707000003733,375201,020803,1397/10/02
5028066000001156,375201,214051,1397/10/02
6393468000002094,375201,221023,1397/10/02
6219867000003718,375201,022310,1397/10/02
6393461000003717,375201,230426,1397/10/02
6281570000104687,375201,232627,1397/10/02
5892100000003639,375201,032543,1397/10/02
6037692000000653,375201,034205,1397/10/02
6104339000003181,375201,044043,1397/10/02
6037697000003304,375201,051138,1397/10/02
6393700000106158,375201,061553,1397/10/02
5057850000104285,375201,064600,1397/10/02
5028060000000811,375201,074845,1397/10/02
6221064000003079,375201,081422,1397/10/02
6037698000003779,375201,091450,1397/10/02
5028068000003263,375201,093743,1397/10/02
5892105000002590,375201,094829,1397/10/02
6273810000103905,375298,104850,1397/10/02
6369490000004068,375298,011114,1397/10/02
6369490000004195,375298,111353,1397/10/02
5028065000002664,375298,121138,1397/10/02
6367950000103495,375298,123301,1397/10/02
6274120000004101,375298,132917,1397/10/02
6104336000000258,375298,140517,1397/10/02
6037693000001593,375298,150821,1397/10/02
6037706000002625,375298,153108,1397/10/02
6037691000000116,375298,161928,1397/10/02
5057850000004062,375298,164410,1397/10/02
6037993000003755,375298,172922,1397/10/02
6274880000104686,375298,175347,1397/10/02
6219866000003571,375298,185803,1397/10/02
6274120000004121,375298,192349,1397/10/02
6395999000000288,375298,202133,1397/10/02
6362140000004038,375298,204227,1397/10/02
6104337000003202,375298,020803,1397/10/02
5029080000102193,375298,214051,1397/10/02
5028067000003158,375298,221026,1397/10/02
6221062000000095,375298,022310,1397/10/02
6393470000099343,375298,230426,1397/10/02
6362140000004087,375298,232627,1397/10/02
6037704000003506,375298,032543,1397/10/02
6037997000001846,375298,034205,1397/10/02
6219863000000351,375298,044043,1397/10/02
6037702000003074,375298,051138,1397/10/02
6395990000002236,375298,061553,1397/10/02
6037697000002325,375298,064600,1397/10/02
5028060000106459,375298,074845,1397/10/02
6276480000102348,375298,081422,1397/10/02
6037703000003747,375298,091450,1397/10/02
5057850000004041,375298,093743,1397/10/02
6037690000000619,375298,094829,1397/10/02
6274120000004101,375395,104850,1397/10/03
6395991000003582,375395,011114,1397/10/03
5029380000004066,375395,111448,1397/10/03
5028069000003377,375395,121138,1397/10/03
6369490000004118,375395,123301,1397/10/03
6281570000105574,375395,132917,1397/10/03
6221066000003382,375395,140517,1397/10/03
